"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"13031","5","1011","73","0","2019","1","","Bulloch County, Georgia","Private","1011 Natural resources and mining","County, by Supersector -- by ownership sector","All establishment sizes",25,139,141,134,1151252,933398,8876,642,"",1.21,0.44,0.44,0.41,0.36,0.49,0.25,0.83,"",-2,-7.4,5,3.7,13,10.2,-1,-0.7,89528,8.4,42067,4.7,-3027,-25.4,25,4.1
"13031","5","1011","73","0","2019","2","","Bulloch County, Georgia","Private","1011 Natural resources and mining","County, by Supersector -- by ownership sector","All establishment sizes",25,135,140,150,1123278,421861,3113,610,"",1.21,0.40,0.39,0.43,0.37,0.47,0.17,0.90,"",-3,-10.7,-3,-2.2,-4,-2.8,1,0.7,15570,1.4,-81864,-16.3,-6055,-66.0,17,2.9
"13031","5","1012","73","0","2019","1","","Bulloch County, Georgia","Private","1012 Construction","County, by Supersector -- by ownership sector","All establishment sizes",151,1242,1260,1265,13498567,9834710,209946,827,"",1.24,1.00,1.00,0.99,1.20,1.24,1.16,1.21,"",5,3.4,169,15.8,181,16.8,165,15.0,2593129,23.8,1547194,18.7,3609,1.7,53,6.8
"13031","5","1012","73","0","2019","2","","Bulloch County, Georgia","Private","1012 Construction","County, by Supersector -- by ownership sector","All establishment sizes",150,1275,1260,1291,13288811,2406804,46665,802,"",1.22,0.98,0.95,1.00,1.07,0.69,0.55,1.10,"",8,5.6,151,13.4,128,11.3,149,13.0,1864851,16.3,34777,1.5,-8283,-15.1,26,3.4
"13031","5","1013","73","0","2019","1","","Bulloch County, Georgia","Private","1013 Manufacturing","County, by Supersector -- by ownership sector","All establishment sizes",45,2124,2116,2153,20956648,14974952,574955,756,"",0.86,0.94,0.92,0.95,0.87,1.02,2.59,0.93,"",2,4.7,211,11.0,162,8.3,90,4.4,907996,4.5,860494,6.1,-1966,-0.3,-24,-3.1
"13031","5","1013","73","0","2019","2","","Bulloch County, Georgia","Private","1013 Manufacturing","County, by Supersector -- by ownership sector","All establishment sizes",45,2198,2178,2200,21341702,4132886,179371,749,"",0.85,0.97,0.96,1.01,0.93,0.95,3.33,0.95,"",2,4.7,119,5.7,95,4.6,63,2.9,-399058,-1.8,359554,9.5,32356,22.0,-47,-5.9
"13031","5","102","72","0","2019","1","","Bulloch County, Georgia","Private","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",1219,15422,15775,15598,119781035,82812505,723978,591,"",0.96,0.85,0.86,0.85,0.75,1.00,0.67,0.88,"",7,0.6,-95,-0.6,104,0.7,-107,-0.7,-41089,0.0,-338024,-0.4,-171596,-19.2,1,0.2
"13031","5","102","72","0","2019","2","","Bulloch County, Georgia","Private","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",1234,15663,15627,15214,117519963,35939250,332246,583,"",0.97,0.85,0.85,0.86,0.78,1.08,0.83,0.91,"",26,2.2,-200,-1.3,-164,-1.0,-252,-1.6,2335198,2.0,-644535,-1.8,-62776,-15.9,19,3.4
"13031","5","1021","73","0","2019","1","","Bulloch County, Georgia","Private","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",352,4991,5083,4918,39648707,27607304,213899,610,"",1.23,1.03,1.04,1.02,1.12,1.16,0.76,1.09,"",-14,-3.8,-356,-6.7,-206,-3.9,-358,-6.8,-3944958,-9.0,-2307776,-7.7,-148458,-41.0,-22,-3.5
"13031","5","1021","73","0","2019","2","","Bulloch County, Georgia","Private","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",355,4904,4922,4834,38988164,12156572,92739,614,"",1.23,1.01,1.02,1.04,1.12,1.26,0.91,1.09,"",-8,-2.2,-388,-7.3,-405,-7.6,-359,-6.9,-1503859,-3.7,-1069929,-8.1,-51530,-35.7,23,3.9
"13031","5","1022","73","0","2019","1","","Bulloch County, Georgia","Private","1022 Information","County, by Supersector -- by ownership sector","All establishment sizes",8,217,213,217,2467562,1567163,12396,880,"",0.30,0.44,0.41,0.43,0.26,0.43,0.22,0.61,"",-2,-20.0,5,2.4,8,3.9,-1,-0.5,196143,8.6,-22099,-1.4,-5006,-28.8,55,6.7
"13031","5","1022","73","0","2019","2","","Bulloch County, Georgia","Private","1022 Information","County, by Supersector -- by ownership sector","All establishment sizes",8,218,219,217,2616605,341259,2650,923,"",0.29,0.44,0.43,0.45,0.31,0.38,0.20,0.70,"",-2,-20.0,-4,-1.8,-3,-1.4,-13,-5.7,260114,11.0,62020,22.2,-544,-17.0,116,14.4
"13031","5","1023","73","0","2019","1","","Bulloch County, Georgia","Private","1023 Financial activities","County, by Supersector -- by ownership sector","All establishment sizes",161,1003,1005,1022,12439535,6639636,58696,947,"",1.20,0.69,0.68,0.70,0.47,0.68,0.47,0.68,"",10,6.6,103,11.4,68,7.3,69,7.2,1110776,9.8,465449,7.5,-1950,-3.2,10,1.1
"13031","5","1023","73","0","2019","2","","Bulloch County, Georgia","Private","1023 Financial activities","County, by Supersector -- by ownership sector","All establishment sizes",162,1038,1022,975,11016978,1877581,20268,838,"",1.20,0.71,0.70,0.69,0.59,0.76,0.77,0.84,"",11,7.3,4,0.4,-11,-1.1,-13,-1.3,824004,8.1,80474,4.5,1004,5.2,68,8.8
"13031","5","1024","73","0","2019","1","","Bulloch County, Georgia","Private","1024 Professional and business services","County, by Supersector -- by ownership sector","All establishment sizes",193,1550,1586,1569,14273383,10728914,145075,700,"",0.69,0.42,0.42,0.42,0.32,0.48,0.43,0.77,"",1,0.5,120,8.4,133,9.2,118,8.1,837352,6.2,406991,3.9,-10005,-6.5,-15,-2.1
"13031","5","1024","73","0","2019","2","","Bulloch County, Georgia","Private","1024 Professional and business services","County, by Supersector -- by ownership sector","All establishment sizes",193,1535,1580,1571,15223005,4769902,67841,750,"",0.69,0.41,0.42,0.44,0.36,0.61,0.58,0.86,"",3,1.6,42,2.8,140,9.7,114,7.8,1472403,10.7,393749,9.0,-5730,-7.8,27,3.7
"13031","5","1025","73","0","2019","1","","Bulloch County, Georgia","Private","1025 Education and health services","County, by Supersector -- by ownership sector","All establishment sizes",208,3441,3510,3488,34793540,21771273,166633,769,"",0.80,0.85,0.85,0.85,1.18,1.88,1.26,1.39,"",4,2.0,5,0.1,52,1.5,9,0.3,1015017,3.0,552140,2.6,-18021,-9.8,18,2.4
"13031","5","1025","73","0","2019","2","","Bulloch County, Georgia","Private","1025 Education and health services","County, by Supersector -- by ownership sector","All establishment sizes",208,3553,3507,3417,33273645,6914405,57621,733,"",0.80,0.86,0.86,0.88,1.07,1.36,1.02,1.23,"",4,2.0,106,3.1,56,1.6,20,0.6,537210,1.6,-105030,-1.5,-8757,-13.2,-1,-0.1
"13031","5","1026","73","0","2019","1","","Bulloch County, Georgia","Private","1026 Leisure and hospitality","County, by Supersector -- by ownership sector","All establishment sizes",151,3646,3781,3795,12288476,11297929,92962,253,"",1.17,1.31,1.33,1.32,1.26,1.29,0.93,0.95,"",-4,-2.6,-85,-2.3,-80,-2.1,-68,-1.8,106901,0.9,38835,0.3,386,0.4,8,3.3
"13031","5","1026","73","0","2019","2","","Bulloch County, Georgia","Private","1026 Leisure and hospitality","County, by Supersector -- by ownership sector","All establishment sizes",152,3805,3759,3577,12225606,8477921,73036,253,"",1.17,1.31,1.27,1.24,1.14,1.44,1.07,0.89,"",-2,-1.3,-71,-1.8,-28,-0.7,-120,-3.2,54102,0.4,-215951,-2.5,-1943,-2.6,6,2.4
"13031","5","1027","73","0","2019","1","","Bulloch County, Georgia","Private","1027 Other services","County, by Supersector -- by ownership sector","All establishment sizes",95,528,549,544,3563207,2927315,27108,507,"",0.75,0.67,0.68,0.68,0.79,0.91,0.67,1.16,"",5,5.6,96,22.2,113,25.9,110,25.3,548301,18.2,436466,17.5,8889,48.8,-27,-5.1
"13031","5","1027","73","0","2019","2","","Bulloch County, Georgia","Private","1027 Other services","County, by Supersector -- by ownership sector","All establishment sizes",95,552,556,558,3732924,1177884,12184,517,"",0.74,0.68,0.69,0.71,0.78,0.80,0.71,1.13,"",7,8.0,93,20.3,75,15.6,103,22.6,521374,16.2,147105,14.3,2957,32.0,-14,-2.6
"13031","5","1029","73","0","2019","1","","Bulloch County, Georgia","Private","1029 Unclassified","County, by Supersector -- by ownership sector","All establishment sizes",51,46,48,45,306625,272971,7209,509,"",2.12,1.95,1.89,1.73,1.53,1.96,2.93,0.82,"",7,15.9,17,58.6,16,50.0,14,45.2,89379,41.1,91970,50.8,2569,55.4,-36,-6.6
"13031","5","1029","73","0","2019","2","","Bulloch County, Georgia","Private","1029 Unclassified","County, by Supersector -- by ownership sector","All establishment sizes",61,58,62,65,443036,223726,5907,553,"",2.25,2.09,2.09,2.17,1.78,2.34,3.10,0.84,"",13,27.1,18,45.0,12,24.0,16,32.7,169850,62.2,63027,39.2,1767,42.7,99,21.8
"13031","5","11","74","0","2019","1","","Bulloch County, Georgia","Private","NAICS 11 Agriculture, forestry, fishing and hunting","County, NAICS Sector -- by ownership sector","All establishment sizes",25,139,141,134,1151252,933398,8876,642,"",1.59,0.72,0.71,0.67,1.14,1.02,0.53,1.64,"N",-1,-3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","11","74","0","2019","2","","Bulloch County, Georgia","Private","NAICS 11 Agriculture, forestry, fishing and hunting","County, NAICS Sector -- by ownership sector","All establishment sizes",25,135,140,150,1123278,421861,3113,610,"",1.58,0.62,0.60,0.64,0.90,0.65,0.23,1.45,"N",-2,-7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","111","75","0","2019","1","","Bulloch County, Georgia","Private","NAICS 111 Crop production","County, NAICS 3-digit -- by ownership sector","All establishment sizes",15,56,51,63,445383,391409,3491,605,"",2.11,0.72,0.63,0.74,1.16,1.12,0.54,1.67,"",-1,-6.2,-14,-20.0,-32,-38.6,-27,-30.0,-126309,-22.1,-128080,-24.7,-5969,-63.1,62,11.4
"13031","5","111","75","0","2019","2","","Bulloch County, Georgia","Private","NAICS 111 Crop production","County, NAICS 3-digit -- by ownership sector","All establishment sizes",15,74,73,73,620823,259342,1225,651,"",2.10,0.77,0.72,0.71,1.18,0.90,0.21,1.60,"",-2,-11.8,-17,-18.7,-24,-24.7,-22,-23.2,-123348,-16.6,-86666,-25.0,-6140,-83.4,44,7.2
"13031","5","1112","76","0","2019","1","N","Bulloch County, Georgia","Private","NAICS 1112 Vegetable and melon farming","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",2.77,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","1112","76","0","2019","2","N","Bulloch County, Georgia","Private","NAICS 1112 Vegetable and melon farming","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",2.74,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","11121","77","0","2019","1","N","Bulloch County, Georgia","Private","NAICS 11121 Vegetable and melon farming","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",2.77,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","11121","77","0","2019","2","N","Bulloch County, Georgia","Private","NAICS 11121 Vegetable and melon farming","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",2.74,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","111219","78","0","2019","1","N","Bulloch County, Georgia","Private","NAICS 111219 Other vegetable and melon farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",3.52,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","111219","78","0","2019","2","N","Bulloch County, Georgia","Private","NAICS 111219 Other vegetable and melon farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",3.48,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","1114","76","0","2019","1","N","Bulloch County, Georgia","Private","NAICS 1114 Greenhouse and nursery production","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.75,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","1114","76","0","2019","2","N","Bulloch County, Georgia","Private","NAICS 1114 Greenhouse and nursery production","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.75,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","11142","77","0","2019","1","N","Bulloch County, Georgia","Private","NAICS 11142 Nursery and floriculture production","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.94,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","11142","77","0","2019","2","N","Bulloch County, Georgia","Private","NAICS 11142 Nursery and floriculture production","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.93,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","111421","78","0","2019","1","N","Bulloch County, Georgia","Private","NAICS 111421 Nursery and tree production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.34,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","111421","78","0","2019","2","N","Bulloch County, Georgia","Private","NAICS 111421 Nursery and tree production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.34,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","1119","76","0","2019","1","","Bulloch County, Georgia","Private","NAICS 1119 Other crop farming","County, NAICS 4-digit -- by ownership sector","All establishment sizes",12,40,34,41,306396,272250,3050,615,"",7.85,4.42,3.67,4.17,6.28,6.15,4.62,1.54,"",-1,-7.7,-13,-24.5,-18,-34.6,-11,-21.2,-98474,-24.3,-83813,-23.5,-3648,-54.5,20,3.4
"13031","5","1119","76","0","2019","2","","Bulloch County, Georgia","Private","NAICS 1119 Other crop farming","County, NAICS 4-digit -- by ownership sector","All establishment sizes",12,39,37,38,353897,103071,1103,716,"",7.78,3.50,3.12,3.24,5.40,2.68,1.84,1.64,"",-1,-7.7,-11,-22.0,-19,-33.9,-13,-25.5,-75671,-17.6,-55952,-35.2,-1718,-60.9,85,13.5
"13031","5","11191","77","0","2019","1","N","Bulloch County, Georgia","Private","NAICS 11191 Tobacco farming","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",30.53,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","11191","77","0","2019","2","N","Bulloch County, Georgia","Private","NAICS 11191 Tobacco farming","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",30.40,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","111910","78","0","2019","1","N","Bulloch County, Georgia","Private","NAICS 111910 Tobacco farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",30.53,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","111910","78","0","2019","2","N","Bulloch County, Georgia","Private","NAICS 111910 Tobacco farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",30.40,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","11192","77","0","2019","1","","Bulloch County, Georgia","Private","NAICS 11192 Cotton farming","County, NAICS 5-digit -- by ownership sector","All establishment sizes",8,19,13,18,131806,111544,937,608,"",18.66,10.39,6.80,9.10,14.88,13.46,7.67,1.70,"",0,0.0,-1,-5.0,-7,-35.0,-4,-18.2,-27417,-17.2,-26190,-19.0,-162,-14.7,15,2.5
"13031","5","11192","77","0","2019","2","","Bulloch County, Georgia","Private","NAICS 11192 Cotton farming","County, NAICS 5-digit -- by ownership sector","All establishment sizes",8,17,15,16,144338,46066,476,694,"",18.85,8.21,7.04,7.68,13.15,11.87,7.74,1.72,"",0,0.0,-2,-10.5,-11,-42.3,-8,-33.3,-33719,-18.9,-31408,-40.5,-295,-38.3,98,16.4
"13031","5","111920","78","0","2019","1","","Bulloch County, Georgia","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",8,19,13,18,131806,111544,937,608,"",18.66,10.39,6.80,9.10,14.88,13.46,7.67,1.70,"",0,0.0,-1,-5.0,-7,-35.0,-4,-18.2,-27417,-17.2,-26190,-19.0,-162,-14.7,15,2.5
"13031","5","111920","78","0","2019","2","","Bulloch County, Georgia","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",8,17,15,16,144338,46066,476,694,"",18.85,8.21,7.04,7.68,13.15,11.87,7.74,1.72,"",0,0.0,-2,-10.5,-11,-42.3,-8,-33.3,-33719,-18.9,-31408,-40.5,-295,-38.3,98,16.4
"13031","5","11199","77","0","2019","1","N","Bulloch County, Georgia","Private","NAICS 11199 All other crop farming","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",2.73,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","11199","77","0","2019","2","N","Bulloch County, Georgia","Private","NAICS 11199 All other crop farming","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",2.67,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","111998","78","0","2019","1","N","Bulloch County, Georgia","Private","NAICS 111998 All other miscellaneous crop farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",3.08,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","111998","78","0","2019","2","N","Bulloch County, Georgia","Private","NAICS 111998 All other miscellaneous crop farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",3.00,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","112","75","0","2019","1","N","Bulloch County, Georgia","Private","NAICS 112 Animal production and aquaculture","County, NAICS 3-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.77,0,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","112","75","0","2019","2","N","Bulloch County, Georgia","Private","NAICS 112 Animal production and aquaculture","County, NAICS 3-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.76,0,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","1121","76","0","2019","1","N","Bulloch County, Georgia","Private","NAICS 1121 Cattle ranching and farming","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",1.18,0,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","1121","76","0","2019","2","N","Bulloch County, Georgia","Private","NAICS 1121 Cattle ranching and farming","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",1.18,0,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","11211","77","0","2019","1","N","Bulloch County, Georgia","Private","NAICS 11211 Beef cattle ranching, farming, and feedlots","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",1.99,0,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","11211","77","0","2019","2","N","Bulloch County, Georgia","Private","NAICS 11211 Beef cattle ranching, farming, and feedlots","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",1.99,0,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","112111","78","0","2019","1","N","Bulloch County, Georgia","Private","NAICS 112111 Beef cattle ranching and farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",2.24,0,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","112111","78","0","2019","2","N","Bulloch County, Georgia","Private","NAICS 112111 Beef cattle ranching and farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",2.23,0,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","113","75","0","2019","1","N","Bulloch County, Georgia","Private","NAICS 113 Forestry and logging","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.74,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","113","75","0","2019","2","N","Bulloch County, Georgia","Private","NAICS 113 Forestry and logging","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.73,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","1131","76","0","2019","1","N","Bulloch County, Georgia","Private","NAICS 1131 Timber tract operations","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",10.63,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
